rank,outreach_score,tier,industry_fit,business,niche,city,phone,email,why_warm,pitch,website,id
10223,64,C,high,"Hope & Grace Wines, Napa Valley",winery,Yountville,(707) 944-2500,,Has a site; high-fit niche; has phone,"Hi, I help Yountville winerys like Hope & Grace Wines, Napa Valley get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.hopeandgracewines.com,22bb3aea-b605-46ac-9e51-f69aa3d95c7c
10224,64,C,high,Hourglass Wine Company Office,winery,Saint Helena,(707) 968-9332,,Has a site; high-fit niche; has phone,"Hi, I help Saint Helena winerys like Hourglass Wine Company Office get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.hourglasswines.com,f7ab2653-0d4e-4acd-b736-34338769898d
10225,64,C,high,Howell Mountain Vineyards,winery,Angwin,(707) 637-9400,,Has a site; high-fit niche; has phone,"Hi, I help Angwin winerys like Howell Mountain Vineyards get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.howellmountainvineyards.com/,80dbb851-0c97-4000-9aa8-7675b59fc3a3
10226,64,C,high,Imagery Estate Winery,winery,Glen Ellen,(877) 550-4278,,Has a site; high-fit niche; has phone,"Hi, I help Glen Ellen winerys like Imagery Estate Winery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.imagerywinery.com/,535a0bb8-da76-4201-b065-16a7ac22cbd2
10227,64,C,high,Jeff Cohn Cellars,winery,Sonoma,(707) 938-8343,,Has a site; high-fit niche; has phone,"Hi, I help Sonoma winerys like Jeff Cohn Cellars get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.jeffcohncellars.com,357cf1fa-e526-4e89-969c-b34f17f9a2d5
10228,64,C,high,Jordan Vineyard & Winery,winery,Healdsburg,(707) 431-5250,,Has a site; high-fit niche; has phone,"Hi, I help Healdsburg winerys like Jordan Vineyard & Winery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",www.meolavineyards.com,d35e33bb-d0e9-4e9c-94bf-9463c21062cb
10229,64,C,high,Joseph Phelps Vineyards,winery,Saint Helena,(800) 707-5789,,Has a site; high-fit niche; has phone,"Hi, I help Saint Helena winerys like Joseph Phelps Vineyards get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",www.josephphelps.com,0c8e24f8-2bd1-41ba-863c-597d332b0b93
10230,64,C,high,Kalin Cellars,winery,Novato,(415) 883-3543,,Has a site; high-fit niche; has phone,"Hi, I help Novato winerys like Kalin Cellars get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.kalincellars.com,e5d96733-6d33-41ec-abb8-2c33a565c25e
10231,64,C,high,Kamen Estate Wines,winery,Sonoma,(707) 938-7292,,Has a site; high-fit niche; has phone,"Hi, I help Sonoma winerys like Kamen Estate Wines get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://kamenwines.com,afe4a5df-6cb9-41b9-a618-24f37ad31272
10232,64,C,high,Karen Macneil & Company,winery,Saint Helena,(707) 963-1146,,Has a site; high-fit niche; has phone,"Hi, I help Saint Helena winerys like Karen Macneil & Company get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.karenmacneil.com/,f0a03b18-baa4-4e97-9fdc-7278ec55952f
10233,64,C,high,Korbel Champagne Cellars,winery,Guerneville,(707) 824-7000,,Has a site; high-fit niche; has phone,"Hi, I help Guerneville winerys like Korbel Champagne Cellars get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.korbel.com/,f6e56b9d-b3a9-4a08-bd02-0477cd28d16e
10234,64,C,high,Korbel Winery,winery,Guerneville,(707) 824-7000,,Has a site; high-fit niche; has phone,"Hi, I help Guerneville winerys like Korbel Winery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.korbel.com/,4f8a6578-e9f7-4a0e-b7e9-d3056204217b
10235,64,C,high,Kukeri Wines,winery,Sebastopol,(707) 490-2067,,Has a site; high-fit niche; has phone,"Hi, I help Sebastopol winerys like Kukeri Wines get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.kukeriwines.com,cc000d56-446d-44e2-b458-97c11140ef76
10236,64,C,high,"Kyla Brooke, M.S., Realtor",winery,Guerneville,(707) 481-0098,,Has a site; high-fit niche; has phone,"Hi, I help Guerneville winerys like Kyla Brooke, M.S., Realtor get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.russianriverhomesales.com/,41f4ea4e-794c-41b5-87a9-2b85e02def4f
10237,64,C,high,La Crema,winery,Windsor,(707) 525-6200,,Has a site; high-fit niche; has phone,"Hi, I help Windsor winerys like La Crema get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.lacrema.com,f152a459-6025-46aa-abb3-9122da51eb0d
10238,64,C,high,La Crema Estate at Saralee's Vineyard,winery,Windsor,(707) 525-6200,,Has a site; high-fit niche; has phone,"Hi, I help Windsor winerys like La Crema Estate at Saralee's Vineyard get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.lacrema.com/russian-river-estate/,b0b26e92-dc7c-4c4c-9a07-fd04886a5ce4
10239,64,C,high,La Crema Tasting Room,winery,Healdsburg,(707) 431-9400,,Has a site; high-fit niche; has phone,"Hi, I help Healdsburg winerys like La Crema Tasting Room get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.lacrema.com/healdsburg-tasting-room/,abda2fe8-8515-4b04-989a-df2fd8df5f1e
10240,64,C,high,Lennox Vineyards,winery,Sebastopol,(707) 824-5818,,Has a site; high-fit niche; has phone,"Hi, I help Sebastopol winerys like Lennox Vineyards get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.lennoxvineyards.com,6548f133-b539-412b-898a-7761c797ab3a
10241,64,C,high,Lockwood Vineyard,winery,St Helena,(707) 963-9625,,Has a site; high-fit niche; has phone,"Hi, I help St Helena winerys like Lockwood Vineyard get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.boissetcollection.com,f4090372-e08f-42c1-8ee8-e285ecad8d0d
10242,64,C,high,Lookout Ridge Winery,winery,Glen Ellen,(707) 938-8720,,Has a site; high-fit niche; has phone,"Hi, I help Glen Ellen winerys like Lookout Ridge Winery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://lookoutridge.ewinerysolutions.com,fdb0c140-3bb6-4ca4-8074-fc171cae238c
10243,64,C,high,Lucky Rock Wine Co,winery,Santa Rosa,(707) 473-0636,,Has a site; high-fit niche; has phone,"Hi, I help Santa Rosa winerys like Lucky Rock Wine Co get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://luckyrockwineco.com,574a19f2-ea8a-4711-b591-f2a010c07fdb
10244,64,C,high,Lynmar Estate Winery,winery,Sebastopol,(707) 829-3374,,Has a site; high-fit niche; has phone,"Hi, I help Sebastopol winerys like Lynmar Estate Winery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://lynmarestate.com,1a421eb6-a368-4dee-b7bc-14fe47ed2968
10245,64,C,high,Manzanita Creek Winery,winery,Healdsburg,(707) 433-4052,,Has a site; high-fit niche; has phone,"Hi, I help Healdsburg winerys like Manzanita Creek Winery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",manzanitacreek.com,170f68d0-a403-4c23-8b04-44c14cdea672
10246,64,C,high,Mayacamas Vineyards & Winery,winery,Napa,(707) 224-4030,,Has a site; high-fit niche; has phone,"Hi, I help Napa winerys like Mayacamas Vineyards & Winery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.mayacamas.com,036f3cee-a8c9-4b81-9bc2-84b9d0ca88eb
10247,64,C,high,Merryvale Vineyards,winery,Saint Helena,(877) 887-7763,,Has a site; high-fit niche; has phone,"Hi, I help Saint Helena winerys like Merryvale Vineyards get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.merryvale.com,4401eaa0-3374-4a38-849a-0b0f1bdf6ee0
10248,64,C,high,Mersenne Wines,winery,Santa Rosa,(707) 591-6272,,Has a site; high-fit niche; has phone,"Hi, I help Santa Rosa winerys like Mersenne Wines get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.mersennewines.com,10b656d4-26bb-4473-93f3-32defe0b93db
10249,64,C,high,Montagna Napa Valley,winery,St Helena,(707) 963-8651,,Has a site; high-fit niche; has phone,"Hi, I help St Helena winerys like Montagna Napa Valley get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.montagnanapavalley.com,7439acab-ddcf-41ec-8cd1-3a2e8af41779
10250,64,C,high,Morlet Family Vineyards,winery,Saint Helena,(707) 967-8690,,Has a site; high-fit niche; has phone,"Hi, I help Saint Helena winerys like Morlet Family Vineyards get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://morletwines.com,9496d1b6-60a3-4879-b661-576be512b2d0
10251,64,C,high,Naked Wines,winery,Kenwood,(707) 408-0011,,Has a site; high-fit niche; has phone,"Hi, I help Kenwood winerys like Naked Wines get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://us.nakedwines.com/winery/index.htm,072784c2-50d7-4f96-a02b-4741681ab6e7
10252,64,C,high,Orsi Family Vineyards,winery,Healdsburg,(707) 732-4660,,Has a site; high-fit niche; has phone,"Hi, I help Healdsburg winerys like Orsi Family Vineyards get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://orsifamilyvineyards.com,2aecd3ba-0bdf-41a6-88ef-9c7d5d65e8ad
10253,64,C,high,Pachyderm Station (Home Of Claypool Cellars),winery,Sebastopol,(707) 820-1263,,Has a site; high-fit niche; has phone,"Hi, I help Sebastopol winerys like Pachyderm Station (Home Of Claypool Cellars) get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://claypoolcellars.com,51258396-f13f-4d06-8f8b-bea3772f2d4a
10254,64,C,high,Paloma Vineyard,winery,St Helena,(707) 963-7504,,Has a site; high-fit niche; has phone,"Hi, I help St Helena winerys like Paloma Vineyard get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.palomavineyard.com,2a62a4ba-ec20-49e5-be39-11d77a405969
10255,64,C,high,Papapietro Perry Winery,winery,Healdsburg,(707) 433-0422,,Has a site; high-fit niche; has phone,"Hi, I help Healdsburg winerys like Papapietro Perry Winery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://papapietro-perry.com,45c2c164-785c-4220-b408-cf86ac83393b
10256,64,C,high,Paraduxx,winery,Napa,(707) 945-0890,,Has a site; high-fit niche; has phone,"Hi, I help Napa winerys like Paraduxx get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.paraduxx.com/,668805ac-1c10-41dd-a667-b17bd46bc09b
10257,64,C,high,Patz & Hall Winery,winery,Sonoma,(707) 265-7700,,Has a site; high-fit niche; has phone,"Hi, I help Sonoma winerys like Patz & Hall Winery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.patzhall.com,7efce2a0-45ed-4695-b9c6-713ecf048a30
10258,64,C,high,Peay Vinyards,winery,Annapolis,(415) 566-3063,,Has a site; high-fit niche; has phone,"Hi, I help Annapolis winerys like Peay Vinyards get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.peayvineyards.com,edda1e84-f551-41b7-b148-f1e3f66d7ba0
10259,64,C,high,Pedroncelli Winery,winery,Geyserville,(707) 857-3531,,Has a site; high-fit niche; has phone,"Hi, I help Geyserville winerys like Pedroncelli Winery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.pedroncelli.com,d4031189-f611-44e9-9fa5-89d102a7876d
10260,64,C,high,Peter Michael Winery,winery,Calistoga,(707) 942-3200,,Has a site; high-fit niche; has phone,"Hi, I help Calistoga winerys like Peter Michael Winery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.petermichaelwinery.com,fafd0e53-8566-4b0d-804f-103a1638a431
10261,64,C,high,Peterson Winery,winery,Healdsburg,(707) 431-7568,,Has a site; high-fit niche; has phone,"Hi, I help Healdsburg winerys like Peterson Winery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.petersonwinery.com,2a7122ec-5014-44e4-b791-7896d99360c3
10262,64,C,high,Petroni Vineyards,winery,Sonoma,(707) 935-8311,,Has a site; high-fit niche; has phone,"Hi, I help Sonoma winerys like Petroni Vineyards get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.petronivineyards.com/,98bed708-136e-4488-ba28-28de721ba924
