rank,outreach_score,tier,industry_fit,business,niche,city,phone,email,why_warm,pitch,website,id
2513,57,C,medium,Pocket Canyon Farms,farm,Cloverdale,(707) 481-7602,farmer@pocketcanyonfarms.com,Has a site; has phone + email,"Hi, I help Cloverdale farms like Pocket Canyon Farms get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.pocketcanyonfarms.com/,198ceb34-f72c-4b23-a7a1-1b73d209733a
2514,57,C,medium,R Horse Ranch,farm,Willits,(707) 984-6382,horselady95490@yahoo.com,Has a site; has phone + email,"Hi, I help Willits farms like R Horse Ranch get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://r-horse-ranch.hub.biz/,c0575208-4560-40a5-9f53-c5dfdec84a9a
2515,57,C,medium,Ridgewood Ranch,farm,Willits,(707) 391-3872,dogcollars@att.net,Has a site; has phone + email,"Hi, I help Willits farms like Ridgewood Ranch get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.seabiscuitheritage.org/RidgewoodRanch.html,b3c2b5fe-caae-4f69-91d7-e680c7ab23f6
2516,57,C,medium,Roseman Creek Ranch,farm,Gualala,(707) 684-9542,rosemancreekranch@gmail.com,Has a site; has phone + email,"Hi, I help Gualala farms like Roseman Creek Ranch get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.rosemancreekranch.com/,35726d52-a4be-485d-9881-852dc6fc8606
2517,57,C,medium,Aqua Gardens Family Farm,farmers market,Potter Valley,(707) 621-0484,jed@aquagardensfamilyfarm.com,Has a site; has phone + email,"Hi, I help Potter Valley farmers markets like Aqua Gardens Family Farm get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.aquagardensfamilyfarm.com,ec9f1a8f-9d2f-4c88-a20e-a058571b33e8
2518,57,C,medium,Fortunate Farm,farmers market,Caspar,(707) 962-4149,fortunatefarmllc@gmail.com,Has a site; has phone + email,"Hi, I help Caspar farmers markets like Fortunate Farm get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.fortunatefarm.org/,01d96184-802a-40b8-a23c-5e0f3b89ee79
2519,57,C,medium,McAllister Financial Group,financial advising,Lakeport,(707) 900-5080,rmmcallister@mybd.com,Has a site; has phone + email,"Hi, I help Lakeport financial advisings like McAllister Financial Group get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://mcallisterfinancialgroup.com/,e84b3437-f37b-475c-b014-12712c158fd3
2520,57,C,medium,"Edward Jones - Financial Advisor: Casey M Field, AAMS®",financial service,Fort Bragg,(707) 962-0145,casey.field@edwardjones.com,Has a site; has phone + email,"Hi, I help Fort Bragg financial services like Edward Jones - Financial Advisor: Casey M Field, AAMS® get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.edwardjones.com/casey-field,c3169502-a1c0-40e0-8ee2-b154107bf8d8
2521,57,C,medium,"Edward Jones - Financial Advisor: Dolph D Green, CFP",financial service,Cloverdale,(707) 894-0277,dolph.green@edwardjones.com,Has a site; has phone + email,"Hi, I help Cloverdale financial services like Edward Jones - Financial Advisor: Dolph D Green, CFP get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.edwardjones.com/us-en/financial-advisor/dolph-green,51320497-e16c-411d-9c92-96851c03bed2
2522,57,C,medium,"Hubik, Robert - Certified Public Accountant",financial service,Fort Bragg,(707) 964-8283,hubikcpa@att.net,Has a site; has phone + email,"Hi, I help Fort Bragg financial services like Hubik, Robert - Certified Public Accountant get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://businessdirectory.advocate-news.com/marketplace/finance/financial_advising/hubik-robert-certified-public-accountant/business_1aa7157a-219e-57d5-ba10-c9548845f934.html,7f47f4d8-d1bc-4a5e-941f-cff7c3c2bbe8
2523,57,C,medium,LPL Financial,financial service,Ukiah,(707) 462-7700,vincent.armanino@lpl.com,Has a site; has phone + email,"Hi, I help Ukiah financial services like LPL Financial get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.lpl.com/,e335c1f0-fbec-4c18-a8bc-442c9eeda88b
2524,57,C,medium,Mendocino Fiduciary,financial service,Fort Bragg,(707) 397-1655,maggie@mendocinofiduciary.com,Has a site; has phone + email,"Hi, I help Fort Bragg financial services like Mendocino Fiduciary get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://mendocinofiduciary.com/,0c36ec70-0ea0-44b3-a9b9-f1f94374d809
2525,57,C,medium,Redwood Investments,financial service,Fort Bragg,(707) 964-9700,karen.coverston@raymondjames.com,Has a site; has phone + email,"Hi, I help Fort Bragg financial services like Redwood Investments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.myredwoodinvestments.com,de01251c-f4bd-4634-a3ed-feb4ac0bfce7
2526,57,C,medium,Fort Bragg Fire Department,fire department,Fort Bragg,(707) 961-2831,fbfireoffice@mcn.org,Has a site; has phone + email,"Hi, I help Fort Bragg fire departments like Fort Bragg Fire Department get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://fortbraggfire.specialdistrict.org/,812be73b-0f76-444a-9062-c9a5cdb9692c
2527,57,C,medium,Kelseyville Fire Protection District,fire department,Kelseyville,(707) 279-4268,sharman@citygateassociates.com,Has a site; has phone + email,"Hi, I help Kelseyville fire departments like Kelseyville Fire Protection District get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.kelseyvillefire.com,4ae308a3-d1aa-482a-a4d0-160fb1d43bac
2528,57,C,medium,Redwood Coast Fire Protection District,fire department,Manchester,(707) 882-1833,rcfpd731@gmail.com,Has a site; has phone + email,"Hi, I help Manchester fire departments like Redwood Coast Fire Protection District get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.rcfpd.org/,c05656ce-2af7-42e1-9b58-000546e01dee
2529,57,C,medium,Redwood Valley-Calpella Fire Department,fire department,Redwood Valley,(707) 485-8121,rvcfdvolunteers@gmail.com,Has a site; has phone + email,"Hi, I help Redwood Valley fire departments like Redwood Valley-Calpella Fire Department get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.redwoodvalleycalpellafire.org/,9a510546-533f-48c0-bea3-439001695ac2
2530,57,C,medium,Willits Fire Station 54,fire department,Willits,(707) 459-6271,michelle@littlelakefire.org,Has a site; has phone + email,"Hi, I help Willits fire departments like Willits Fire Station 54 get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.littlelakefire.org/,1ab900b5-9a0e-4efc-94b3-af69acea41c3
2531,57,C,medium,Albion Little River Fire Protection District,fire protection service,Albion,(707) 937-4022,office@albionfire.com,Has a site; has phone + email,"Hi, I help Albion fire protection services like Albion Little River Fire Protection District get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.alrfpd.com/,e61d910b-f2fc-4be6-b4e4-7f396782458f
2532,57,C,medium,Cinder Fire Protection,fire protection service,Ukiah,(707) 203-2123,cinderfireprotection@icloud.com,Has a site; has phone + email,"Hi, I help Ukiah fire protection services like Cinder Fire Protection get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://Www.Cinderfireprotection.com/,c5f14e0f-6639-4d89-b50b-b930cf04b20c
2533,57,C,medium,Lakeport Fire Department,fire protection service,Lakeport,(707) 263-4396,kfd559@yahoo.com,Has a site; has phone + email,"Hi, I help Lakeport fire protection services like Lakeport Fire Department get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.lakeportfire.com,5afd9623-441b-431b-ba48-23ca722b4e1c
2534,57,C,medium,Glowing Embers Hearth n Home,fireplace service,Ukiah,(707) 462-2874,davepoole@glowingembershearthnhome.com,Has a site; has phone + email,"Hi, I help Ukiah fireplace services like Glowing Embers Hearth n Home get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.glowingembershearthnhome.com/,570fe459-ecbb-4acc-a2ec-438dfafff4e0
2535,57,C,medium,Noyo Fish Charters,fishing charter,Fort Bragg,(707) 372-9996,browning5118@gmail.com,Has a site; has phone + email,"Hi, I help Fort Bragg fishing charters like Noyo Fish Charters get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://noyofishingcharters.com/,96da578c-58a4-4c0b-88a5-00a899f0430f
2536,57,C,medium,Bray Trucking Inc,freight and cargo service,Hopland,(707) 744-1640,tammy@braytruckinginc.com,Has a site; has phone + email,"Hi, I help Hopland freight and cargo services like Bray Trucking Inc get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.braytruckinginc.com,62039d47-b1d4-4527-99b9-96c059140f25
2537,57,C,medium,North American Organics,freight and cargo service,Redwood Valley,(707) 485-7947,naosoil@yahoo.com,Has a site; has phone + email,"Hi, I help Redwood Valley freight and cargo services like North American Organics get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://nao.com,f421b2f5-7679-43ee-a731-fd16148e76e0
2538,57,C,medium,Polka Dot Yogurt Shoppe,frozen yoghurt shop,Lakeport,(707) 263-4501,polka.yogurt@outlook.com,Has a site; has phone + email,"Hi, I help Lakeport frozen yoghurt shops like Polka Dot Yogurt Shoppe get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.tfyogurt.com,3fb80059-36af-4ae7-904c-ec9ebb846403
2539,57,C,medium,Chapel of the Lakes Mortuary,funeral services and cemeteries,Lakeport,(707) 994-5611,stevee@chapelofthelakes.com,Has a site; has phone + email,"Hi, I help Lakeport funeral services and cemeteriess like Chapel of the Lakes Mortuary get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://chapelofthelakes.com,b88c1e52-8923-4214-a6fe-6cb47262ba51
2540,57,C,medium,Jones Mortuary Funeral Home & Lake County Memorial Crematory,funeral services and cemeteries,Lakeport,(707) 263-5389,pmadison.jnl@yahoo.com,Has a site; has phone + email,"Hi, I help Lakeport funeral services and cemeteriess like Jones Mortuary Funeral Home & Lake County Memorial Crematory get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.jonesmortuary.com,f7f0bf63-52d1-4b87-8311-e8bf1754194c
2541,57,C,medium,Albert's Laytonville,gas station,Laytonville,(707) 984-6624,meadowrosephoto@gmail.com,Has a site; has phone + email,"Hi, I help Laytonville gas stations like Albert's Laytonville get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.texaco.com,342ba9b4-1b3c-4517-9101-5a2a6cfb7d44
2542,57,C,medium,Big Valley Market and Fuel,gas station,Lakeport,(707) 327-0489,gm@bvmfstore.com,Has a site; has phone + email,"Hi, I help Lakeport gas stations like Big Valley Market and Fuel get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.bvmfstore.com/,ab370890-27b7-46a5-a205-3c8cfc82a793
2543,57,C,medium,Quik Stop,gas station,Cloverdale,(707) 894-4984,support@quikstop.com,Has a site; has phone + email,"Hi, I help Cloverdale gas stations like Quik Stop get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.quikstop.com,45098044-b210-4bee-9014-8c3a17481445
2544,57,C,medium,Rinehart Oil DBA Rino Pacific,gas station,Ukiah,(707) 621-8664,admin@rinehartoil.com,Has a site; has phone + email,"Hi, I help Ukiah gas stations like Rinehart Oil DBA Rino Pacific get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.rinehartoil.com,d22f5544-34da-4f1d-9e03-126941344160
2545,57,C,medium,Pete & Sons Glass Shop,glass and mirror sales service,Gualala,(707) 884-4902,info@peteandsonsglass.com,Has a site; has phone + email,"Hi, I help Gualala glass and mirror sales services like Pete & Sons Glass Shop get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.peteandsonsglass.com/,bd97d3c9-4ed5-40dd-8380-0ba280e8ae7c
2546,57,C,medium,Tsunami Lukas,glass and mirror sales service,Fort Bragg,(707) 985-8125,tsunamilukas@gmail.com,Has a site; has phone + email,"Hi, I help Fort Bragg glass and mirror sales services like Tsunami Lukas get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://TsunamiLukasGlass.com/,66a47337-acfc-468b-802f-8d770b8d2053
2547,57,C,medium,Cynthia Myers Glass,glass blowing,Little River,(707) 937-2355,cynthiamyers2355@gmail.com,Has a site; has phone + email,"Hi, I help Little River glass blowings like Cynthia Myers Glass get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.cynthiamyersglass.com/,28582134-44b4-4fb4-8667-dd888def976a
