rank,outreach_score,tier,industry_fit,business,niche,city,phone,email,why_warm,pitch,website,id
5362,67,C,high,Happy Harbor,american restaurant,Isleton,(916) 777-6575,,Has a site; high-fit niche; has phone,"Hi, I help Isleton american restaurants like Happy Harbor get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.myspace.com/happyharbor,ab07f9c3-e971-48dc-b136-66c8b554be66
5363,67,C,high,Heritage House Cafe,american restaurant,Vacaville,(707) 448-3900,,Has a site; high-fit niche; has phone,"Hi, I help Vacaville american restaurants like Heritage House Cafe get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.hh-cafe.com/,bcca8e3a-ec7c-4189-8e6a-197d996822ea
5364,67,C,high,Ironwood American Bistro,american restaurant,Suisun City,(707) 759-4297,,Has a site; high-fit niche; has phone,"Hi, I help Suisun City american restaurants like Ironwood American Bistro get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.ironwoodamericanbistro.com,0c071d94-e8b6-4c6b-bb5b-635d7c64f569
5365,67,C,high,Marie Callender's,american restaurant,Fairfield,(707) 428-4745,,Has a site; high-fit niche; has phone,"Hi, I help Fairfield american restaurants like Marie Callender's get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.mariecallenders.com,b809aaea-761a-4e8f-9cac-de978daa659a
5366,67,C,high,Nines Restaurant,american restaurant,Rio Vista,(707) 374-4400,,Has a site; high-fit niche; has phone,"Hi, I help Rio Vista american restaurants like Nines Restaurant get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://trilogygolfclub.com,de19a9d0-5fbc-4465-9349-dd3d1aab4f64
5367,67,C,high,The Q Restaurant & Bar,american restaurant,Napa,(707) 224-6600,,Has a site; high-fit niche; has phone,"Hi, I help Napa american restaurants like The Q Restaurant & Bar get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.theqrandb.com,8d957858-fe28-4099-8df7-f431726600b6
5368,67,C,high,The Thomas and Fagiani's,american restaurant,Napa,(707) 226-7821,,Has a site; high-fit niche; has phone,"Hi, I help Napa american restaurants like The Thomas and Fagiani's get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://thethomas-napa.com,0584a52b-f7eb-4496-b7b8-48c37b69448c
5369,67,C,high,Baron's Boardwalk,antique store,Port Costa,(510) 331-7291,,Has a site; high-fit niche; has phone,"Hi, I help Port Costa antique stores like Baron's Boardwalk get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.baronsboardwalk.yolasite.com/,696a417c-eb69-4352-bd9c-e464949c5c1f
5370,67,C,high,Indian Alley Antiques,antique store,Vallejo,(707) 644-6703,,Has a site; high-fit niche; has phone,"Hi, I help Vallejo antique stores like Indian Alley Antiques get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.indianaantiquetrail.com/,c88a558b-2d15-4bbd-815b-00061eddb83b
5371,67,C,high,Vallejo Aquarium,aquatic pet store,Vallejo,(707) 552-6725,,Has a site; high-fit niche; has phone,"Hi, I help Vallejo aquatic pet stores like Vallejo Aquarium get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.vallejoaquarium.com,c079e0fc-b211-4550-b7e7-25101c9f296e
5372,67,C,high,Form Studio Architecture,architectural designer,Napa,(707) 741-3207,,Has a site; high-fit niche; has phone,"Hi, I help Napa architectural designers like Form Studio Architecture get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://formstudioarchitecture.com/,615f76e3-568d-4197-a45e-446c9ff0a352
5373,67,C,high,Kroeger Janev Architects,architectural designer,Napa,(707) 266-1682,,Has a site; high-fit niche; has phone,"Hi, I help Napa architectural designers like Kroeger Janev Architects get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.kroeger-janev.com/,11c7f4f2-cdae-4d07-a3de-8356786de420
5374,67,C,high,Great Khan's,asian restaurant,Fairfield,(707) 425-7433,,Has a site; high-fit niche; has phone,"Hi, I help Fairfield asian restaurants like Great Khan's get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.chinese-gourmet-express.com,c5ee751e-450b-4b99-b68b-9f472965a862
5375,67,C,high,Green Bamboo,asian restaurant,Fairfield,(707) 864-3601,,Has a site; high-fit niche; has phone,"Hi, I help Fairfield asian restaurants like Green Bamboo get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.greenbamboochinese.com,c5c77f2e-3cc3-4127-8a74-c22da44d30d8
5376,67,C,high,Rickshaw Express,asian restaurant,Benicia,(707) 746-7535,,Has a site; high-fit niche; has phone,"Hi, I help Benicia asian restaurants like Rickshaw Express get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://dryerexpress.com,a33b8b06-a2ee-4623-87ec-e496f812b8a1
5377,67,C,high,East Bay Classics,auto body shop,Crockett,(510) 787-3037,,Has a site; high-fit niche; has phone,"Hi, I help Crockett auto body shops like East Bay Classics get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.eastbayclassics.com/,be5ed02b-a8f0-4100-b720-2e0d4767bb00
5378,67,C,high,Regal Collision Repair,auto body shop,Vallejo,(707) 648-2264,,Has a site; high-fit niche; has phone,"Hi, I help Vallejo auto body shops like Regal Collision Repair get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://regalcollision.com/,b34785c8-aff1-405f-9292-a0ff0423c1f1
5379,67,C,high,AV Detailing,auto detailing,Vacaville,(707) 617-6168,,Has a site; high-fit niche; has phone,"Hi, I help Vacaville auto detailings like AV Detailing get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://phantommobiledetailing.com/,e611bf6f-3f1b-453b-9cfe-ff149e0c9c84
5380,67,C,high,Armor Auto Detailing,auto detailing,Vacaville,(707) 315-9009,,Has a site; high-fit niche; has phone,"Hi, I help Vacaville auto detailings like Armor Auto Detailing get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.armordetailingvet.com/,73903e5e-e85d-4580-800b-1181fb3eb96f
5381,67,C,high,Big Al's Auto Detailing,auto detailing,Dixon,(707) 384-3886,,Has a site; high-fit niche; has phone,"Hi, I help Dixon auto detailings like Big Al's Auto Detailing get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://bigalsautodetailingca.com,68b1797a-09d2-4692-a256-2c6ab1dffcc6
5382,67,C,high,Craig Motors,automotive,Napa,(707) 224-8111,,Has a site; high-fit niche; has phone,"Hi, I help Napa automotives like Craig Motors get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.craigmotorsnapa.com,1bc0955c-5b8c-432b-a506-6980f7409ee4
5383,67,C,high,Prevail Motors,automotive dealer,Fairfield,(510) 778-3521,,Has a site; high-fit niche; has phone,"Hi, I help Fairfield automotive dealers like Prevail Motors get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.prevailmotors.com/,3d5bdce5-b058-4d09-8d55-e20b3aec301b
5384,67,C,high,Carquest Auto Parts,automotive parts and accessories,Vallejo,(707) 643-2561,,Has a site; high-fit niche; has phone,"Hi, I help Vallejo automotive parts and accessoriess like Carquest Auto Parts get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.carquest.com,0af8ed24-57d1-424b-aeef-5462619b18de
5385,67,C,high,Duncan Motors,automotive parts and accessories,Vallejo,(707) 554-4988,,Has a site; high-fit niche; has phone,"Hi, I help Vallejo automotive parts and accessoriess like Duncan Motors get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://Www.duncanperformance.com/,48ea3efa-0c0c-423c-a9fd-497da9d0de70
5386,67,C,high,Pick n Pull,automotive parts and accessories,American Canyon,(707) 260-0010,,Has a site; high-fit niche; has phone,"Hi, I help American Canyon automotive parts and accessoriess like Pick n Pull get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.picknpull.com/locations/183/american-canyon,e46aa209-7794-450e-92bb-23c1345379fa
5387,67,C,high,AUL Corp.,automotive repair,Napa,(800) 826-3207,,Has a site; high-fit niche; has phone,"Hi, I help Napa automotive repairs like AUL Corp. get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://aulcorp.com,9575e87b-08c2-4df0-858f-e09d61751770
5388,67,C,high,AZN Motor Sport,automotive repair,Vallejo,(707) 643-2278,,Has a site; high-fit niche; has phone,"Hi, I help Vallejo automotive repairs like AZN Motor Sport get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://azn-motor-sports.hub.biz,ee6c6824-c988-42b8-b9bf-35ecdb7180a5
5389,67,C,high,Advanced Muffler,automotive repair,Vacaville,(707) 448-6991,,Has a site; high-fit niche; has phone,"Hi, I help Vacaville automotive repairs like Advanced Muffler get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://advancedmufflervacaville.com,e174a5a2-7af6-441b-8b81-533fc00d06ff
5390,67,C,high,Alignment Shop,automotive repair,Fairfield,(707) 399-7275,,Has a site; high-fit niche; has phone,"Hi, I help Fairfield automotive repairs like Alignment Shop get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.bureaumembers.com/alignmentshop/,c3effc5b-1908-492c-b81d-659496773057
5391,67,C,high,AutoMedic,automotive repair,Fairfield,(707) 333-0990,,Has a site; high-fit niche; has phone,"Hi, I help Fairfield automotive repairs like AutoMedic get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.automedic-4u.com,854cfaef-d993-450b-82b5-1427612e4b21
5392,67,C,high,Benicia Motorworks,automotive repair,Benicia,(707) 747-9753,,Has a site; high-fit niche; has phone,"Hi, I help Benicia automotive repairs like Benicia Motorworks get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://beniciamotorworks.com,2b5ab380-5b5c-48fb-9d97-2b301a7a892d
5393,67,C,high,Biasi's Auto Repair,automotive repair,Winters,(530) 795-2000,,Has a site; high-fit niche; has phone,"Hi, I help Winters automotive repairs like Biasi's Auto Repair get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://biasisautorepair.procarcarezone.com/topshop/web/web_template/temp3/default.asp?id=151984,ccb6226c-52bc-4a75-8d8f-96b358cb9bfd
5394,67,C,high,Brothers Marques Auto Repair,automotive repair,Vallejo,(707) 731-2968,,Has a site; high-fit niche; has phone,"Hi, I help Vallejo automotive repairs like Brothers Marques Auto Repair get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.brothersmarquesautorepair.com/,9a806de7-5c2e-4f49-b7db-71139e64e6f7
5395,67,C,high,Chuck's Auto Repair,automotive repair,Napa,(707) 224-7462,,Has a site; high-fit niche; has phone,"Hi, I help Napa automotive repairs like Chuck's Auto Repair get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://chucksautoca.com/,bf5cf487-5175-4b2b-bcae-a613a95b817a
5396,67,C,high,Contra Costa Radiator,automotive repair,Rio Vista,(707) 374-2299,,Has a site; high-fit niche; has phone,"Hi, I help Rio Vista automotive repairs like Contra Costa Radiator get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://contra-costa-radiator-ca.hub.biz/,d461ea2d-79df-4006-9124-603831ecae9b
5397,67,C,high,D and F Auto Body,automotive repair,Vallejo,(707) 647-3538,,Has a site; high-fit niche; has phone,"Hi, I help Vallejo automotive repairs like D and F Auto Body get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://myspace.com/dandfautobody,3d0d40cc-9826-490b-92cd-8debe2dfc8c2
5398,67,C,high,Dave Parker's Eur-Asian Autowerkes,automotive repair,Napa,(707) 257-0123,,Has a site; high-fit niche; has phone,"Hi, I help Napa automotive repairs like Dave Parker's Eur-Asian Autowerkes get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://eurasianautowerkes.com,72271304-27ea-4fd1-9e09-636b9c893280
5399,67,C,high,Dick's Muffler Shop & Trailer Hitches,automotive repair,Fairfield,(707) 422-0988,,Has a site; high-fit niche; has phone,"Hi, I help Fairfield automotive repairs like Dick's Muffler Shop & Trailer Hitches get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.dicksmufflershop.com,38b9dc85-df23-48ca-8ef5-d82e881037c9
